,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
3003,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3004,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3005,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3006,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3008,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3009,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3010,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3011,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3012,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3013,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3014,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3015,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3016,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3017,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3018,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3019,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3020,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3021,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3022,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3023,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3024,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3025,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3026,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3027,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3028,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3029,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3030,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3032,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3033,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3034,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3036,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3037,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3038,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3039,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3040,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3041,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3042,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3043,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3044,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3045,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3046,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3047,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3048,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3049,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3050,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3051,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3052,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3053,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3054,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3055,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3056,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3057,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3058,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3059,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3060,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3061,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3062,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3063,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3064,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3065,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3066,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3067,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3068,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3069,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3070,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3071,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3074,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3075,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3076,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3077,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3078,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3079,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3080,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3081,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3082,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3083,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3084,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3085,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3086,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3087,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3088,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3090,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3091,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3092,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3093,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3094,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3095,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3096,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3097,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3098,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3099,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3100,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3101,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3102,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3103,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3104,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3105,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3106,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3107,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3108,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3109,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3110,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3111,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3112,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3113,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3115,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3116,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3117,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3118,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3119,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3120,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3121,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3122,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3123,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3124,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3125,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3126,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3127,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3128,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3129,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3130,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3131,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3132,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3133,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3134,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3135,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3136,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3137,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3138,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3139,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3140,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3141,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3142,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3143,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3144,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3145,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3147,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3148,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3149,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3150,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3151,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3152,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3153,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3154,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3155,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3156,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3157,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3158,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3160,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3161,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3162,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3163,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3164,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3165,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3166,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3167,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3168,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3169,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3170,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3172,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3173,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3174,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3175,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3176,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3177,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3178,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3179,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3180,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3181,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3182,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3183,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3184,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3185,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3186,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3187,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3188,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3189,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3190,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3191,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3192,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3193,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3194,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3195,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3197,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3198,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3201,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3202,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3203,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3204,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3205,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3206,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3207,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3208,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3209,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3210,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3211,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3213,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3214,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3215,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3216,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3217,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3218,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3219,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3220,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3221,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3222,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3223,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3224,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3225,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3226,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3227,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3229,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3230,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3231,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3232,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3233,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3234,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3235,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3238,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3239,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3240,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3242,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3243,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3244,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3245,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3246,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3247,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3248,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3249,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3250,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3251,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3252,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3254,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3255,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3256,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3257,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3258,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3259,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3260,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3261,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3262,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3263,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3264,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3265,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3266,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3267,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3268,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,Varicose veins,4,4,4,4,5,5,6,0,0,0,0,0,0,0,0,0,0
3270,Hypothyroidism,4,3,5,3,2,4,5,6,5,5,3,2,6,0,0,0,0
3271,Hyperthyroidism,4,3,3,5,3,6,5,4,2,2,6,0,0,0,0,0,0
3272,Hypoglycemia,5,4,4,3,3,5,5,4,4,4,2,4,0,0,0,0,0
3273,Osteoarthristis,3,5,3,2,5,2,0,0,0,0,0,0,0,0,0,0,0
3274,Arthritis,2,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0
3275,(vertigo) Paroymsal  Positional Vertigo,5,3,5,6,4,4,0,0,0,0,0,0,0,0,0,0,0
3276,Acne,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3277,Urinary tract infection,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3278,Psoriasis,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0
3279,Impetigo,3,7,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3280,Fungal infection,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3281,Allergy,4,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,GERD,5,3,4,5,4,7,0,0,0,0,0,0,0,0,0,0,0
3283,Chronic cholestasis,1,5,3,5,4,4,4,0,0,0,0,0,0,0,0,0,0
3284,Drug Reaction,1,3,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3285,Peptic ulcer diseae,5,5,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3286,AIDS,3,6,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0
3287,Diabetes,4,3,5,2,5,5,4,4,5,4,0,0,0,0,0,0,0
3288,Gastroenteritis,5,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3289,Bronchial Asthma,4,4,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0
3290,Hypertension,3,7,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0
3291,Migraine,3,5,3,5,4,4,3,2,3,0,0,0,0,0,0,0,0
3292,Cervical spondylosis,3,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
3293,Paralysis (brain hemorrhage),5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3294,Jaundice,1,5,4,3,7,3,4,4,0,0,0,0,0,0,0,0,0
3295,Malaria,3,5,7,3,3,5,6,2,0,0,0,0,0,0,0,0,0
3296,Chicken pox,1,3,4,2,7,3,4,5,6,6,3,0,0,0,0,0,0
3297,Dengue,3,3,3,5,4,7,3,5,4,4,3,6,2,3,0,0,0
3298,Typhoid,3,5,4,7,3,5,4,4,6,5,4,0,0,0,0,0,0
3299,hepatitis A,3,5,3,4,5,4,4,6,5,4,2,0,0,0,0,0,0
3300,Hepatitis B,1,4,2,3,4,4,4,4,4,6,5,2,0,0,0,0,0
3301,Hepatitis C,4,3,5,4,4,5,0,0,0,0,0,0,0,0,0,0,0
3302,Hepatitis D,3,5,4,3,4,5,4,4,4,0,0,0,0,0,0,0,0
3303,Hepatitis E,3,5,4,7,3,4,5,4,4,4,6,7,6,0,0,0,0
3304,Alcoholic hepatitis,5,3,4,7,4,5,6,0,0,0,0,0,0,0,0,0,0
3305,Tuberculosis,3,5,4,3,4,7,4,3,4,5,4,6,6,5,7,5,0
3306,Common Cold,4,3,4,4,7,3,6,6,5,4,5,4,5,5,7,3,2
3307,Pneumonia,3,4,4,7,4,3,6,5,7,5,4,0,0,0,0,0,0
3308,Dimorphic hemmorhoids(piles),4,5,6,5,6,0,0,0,0,0,0,0,0,0,0,0,0
3309,Heart attack,5,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
